"","X","CRUISE_NAME","STATION","CAST","LATITUDE","LONGITUDE","PLANKTON_STRATUM","GEAR_VOLUME_FILTERED","SAMPLE_SPLIT_FACTOR","EVENT_DATE","TIME","DAY","MONTH","YEAR","HOUR","MINUTE","DEPTH","NET_MAX_DEPTH","VOLUME_100M3","ZOO_ALIQUOT","TAXA_004","TAXA_NAME","ITIS_TAXON","ITIS_TSN","CONC_100M3","ZOOPLANKTON_COUNT","ZOO_STAGE_000","ZOO_STAGE_024","ZOO_STAGE_023","ZOO_STAGE_022","ZOO_STAGE_021","ZOO_STAGE_020","ZOO_STAGE_030","ZOO_STAGE_029","ZOO_STAGE_028","ZOO_STAGE_013","ZOO_STAGE_999","ADULT_CONC","C5_CONC","C4_CONC","C3_CONC","C2_CONC","C1_CONC","CRYTOPIA_CONC","FURCILIA_CONC","CALYPTOPIS_CONC","NAUPLIUS_CONC","UNKNOWN_CONC","PRIMARY_FLAG","SECONDARY_FLAG","abundance_10m2","ADULT_10m2","C5_10m2","C4_10m2","C3_10m2","C2_10m2","C1_10m2","crytopia_10m2","furcilia_10m2","calyptosis_10m2","nauplius_10m2","unknown_10m2"
"1815",1815,"EN706","6",19,40.3638,-70.884,19,204.945,0.75,"11-AUG-23","09:25:34",11,8,2023,9,25,93,88.636,3.9,64,157,"Clausocalanus arcuicornis",NA,NA,1249.12,30,30,0,0,0,0,0,0,0,0,0,0,1249.115616,0,0,0,0,0,0,0,0,0,0,1,"",11071.6611773891,11071.6611773891,0,0,0,0,0,0,0,0,0,0
"1816",1816,"EN706","6",19,40.3638,-70.884,19,204.945,0.75,"11-AUG-23","09:25:34",11,8,2023,9,25,93,88.636,3.9,64,105,"Metridia lucens",NA,NA,1582.21,38,28,2,4,4,0,0,0,0,0,0,0,1165.841242,83.27437443,166.5487489,166.5487489,0,0,0,0,0,0,0,1,"",14024.1041580261,10333.5504322298,738.11074515927,1476.22149031854,1476.22149031854,0,0,0,0,0,0,0
"1817",1817,"EN706","6",19,40.3638,-70.884,19,204.945,0.75,"11-AUG-23","09:25:34",11,8,2023,9,25,93,88.636,3.9,64,143,"Nannocalanus minor",NA,NA,124.91,3,0,3,0,0,0,0,0,0,0,0,0,0,124.9115616,0,0,0,0,0,0,0,0,0,1,"",1107.16611773891,0,1107.16611773891,0,0,0,0,0,0,0,0,0
"1818",1818,"EN706","6",19,40.3638,-70.884,19,204.945,0.75,"11-AUG-23","09:25:34",11,8,2023,9,25,93,88.636,3.9,64,102,"Pseudocalanus minutus",NA,NA,2206.77,53,44,9,0,0,0,0,0,0,0,0,0,1832.036237,374.7346849,0,0,0,0,0,0,0,0,0,1,"",19559.9347467207,16238.4363935039,3321.49835321672,0,0,0,0,0,0,0,0,0
"1819",1819,"EN706","6",19,40.3638,-70.884,19,204.945,0.75,"11-AUG-23","09:25:34",11,8,2023,9,25,93,88.636,3.9,64,104,"Temora longicornis",NA,NA,124.91,3,3,0,0,0,0,0,0,0,0,0,0,124.9115616,0,0,0,0,0,0,0,0,0,0,1,"",1107.16611773891,1107.16611773891,0,0,0,0,0,0,0,0,0,0
"1820",1820,"EN706","6",19,40.3638,-70.884,19,204.945,0.75,"11-AUG-23","09:25:34",11,8,2023,9,25,93,88.636,3.9,64,2012,"Thysanoessa gregaria",NA,NA,83.27,2,2,0,0,0,0,0,0,0,0,0,0,83.27437443,0,0,0,0,0,0,0,0,0,0,1,"",738.11074515927,738.11074515927,0,0,0,0,0,0,0,0,0,0
"1821",1821,"EN706","6",19,40.3638,-70.884,19,204.945,0.75,"11-AUG-23","09:25:34",11,8,2023,9,25,93,88.636,3.9,64,4027,"Acartia",NA,NA,41.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",369.055372579635,0,0,0,0,0,0,0,0,0,0,0
"1822",1822,"EN706","6",19,40.3638,-70.884,19,204.945,0.75,"11-AUG-23","09:25:34",11,8,2023,9,25,93,88.636,3.9,64,4070,"Calocalanus tnuis",NA,NA,41.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",369.055372579635,0,0,0,0,0,0,0,0,0,0,0
"1823",1823,"EN706","6",19,40.3638,-70.884,19,204.945,0.75,"11-AUG-23","09:25:34",11,8,2023,9,25,93,88.636,3.9,64,4098,"Clausocalanus",NA,NA,41.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",369.055372579635,0,0,0,0,0,0,0,0,0,0,0
"1824",1824,"EN706","6",19,40.3638,-70.884,19,204.945,0.75,"11-AUG-23","09:25:34",11,8,2023,9,25,93,88.636,3.9,64,4064,"Clausocalanus furcatus",NA,NA,124.91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1107.16611773891,0,0,0,0,0,0,0,0,0,0,0
"1825",1825,"EN706","6",19,40.3638,-70.884,19,204.945,0.75,"11-AUG-23","09:25:34",11,8,2023,9,25,93,88.636,3.9,64,4125,"Micorcalanus",NA,NA,124.91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1107.16611773891,0,0,0,0,0,0,0,0,0,0,0
"1826",1826,"EN706","6",19,40.3638,-70.884,19,204.945,0.75,"11-AUG-23","09:25:34",11,8,2023,9,25,93,88.636,3.9,64,4108,"Neocalanus",NA,NA,83.27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",738.11074515927,0,0,0,0,0,0,0,0,0,0,0
"1827",1827,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,101,"Calanus finmarchicus",NA,NA,12588.78,83,3,38,21,20,1,0,0,0,0,0,0,455.0160633,5763.536802,3185.112443,3033.440422,151.6720211,0,0,0,0,0,0,1,"",63004.3148912598,2277.26439365999,28845.3489863599,15940.8507556199,15181.7626243999,759.088131219997,0,0,0,0,0,0
"1828",1828,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,1100,"Gastropoda",NA,NA,2123.41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",10627.23383708,0,0,0,0,0,0,0,0,0,0,0
"1829",1829,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,105,"Metridia lucens",NA,NA,606.69,4,0,0,4,0,0,0,0,0,0,0,0,0,0,606.6880844,0,0,0,0,0,0,0,0,1,"",3036.35252487999,0,0,3036.35252487999,0,0,0,0,0,0,0,0
"1830",1830,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,135,"Paracalanus parvus",NA,NA,303.34,2,1,1,0,0,0,0,0,0,0,0,0,151.6720211,151.6720211,0,0,0,0,0,0,0,0,0,1,"",1518.17626243999,759.088131219997,759.088131219997,0,0,0,0,0,0,0,0,0
"1831",1831,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,102,"Pseudocalanus minutus",NA,NA,758.36,5,5,0,0,0,0,0,0,0,0,0,0,758.3601055,0,0,0,0,0,0,0,0,0,0,1,"",3795.44065609999,3795.44065609999,0,0,0,0,0,0,0,0,0,0
"1832",1832,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,104,"Temora longicornis",NA,NA,151.67,1,1,0,0,0,0,0,0,0,0,0,0,151.6720211,0,0,0,0,0,0,0,0,0,0,1,"",759.088131219997,759.088131219997,0,0,0,0,0,0,0,0,0,0
"1833",1833,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,4027,"Acartia",NA,NA,151.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",759.088131219997,0,0,0,0,0,0,0,0,0,0,0
"1834",1834,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,4064,"Clausocalanus furcatus",NA,NA,455.02,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",2277.26439365999,0,0,0,0,0,0,0,0,0,0,0
"1835",1835,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,146,"Mecynocera clausi",NA,NA,151.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",759.088131219997,0,0,0,0,0,0,0,0,0,0,0
"1836",1836,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,138,"Oithona",NA,NA,3033.44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",15181.7626243999,0,0,0,0,0,0,0,0,0,0,0
"1837",1837,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,4019,"Undinula vulgaris",NA,NA,151.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",759.088131219997,0,0,0,0,0,0,0,0,0,0,0
"1838",1838,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,400,"Amphipoda",NA,NA,18655.66,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",93367.8401400596,0,0,0,0,0,0,0,0,0,0,0
"1839",1839,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,200,"Chaetognatha",NA,NA,6370.22,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",31881.7015112399,0,0,0,0,0,0,0,0,0,0,0
"1840",1840,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,900,"Ectoprocta",NA,NA,303.34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1518.17626243999,0,0,0,0,0,0,0,0,0,0,0
"1841",1841,"EN706","3",20,40.8578,-70.8813,20,225.047,0.75,"11-AUG-23","21:12:03",11,8,2023,21,12,55,50.048,26.66,256,103,"Centropages typicus",NA,NA,18503.99,122,44,74,3,0,0,0,0,0,0,0,1,6673.568929,11223.72956,455.0160633,0,0,0,0,0,0,0,151.6720211,1,"",92608.7520088396,33399.8777736799,56172.5217102798,2277.26439365999,0,0,0,0,0,0,0,759.088131219997
"1842",1842,"EN706","MVCO",24,41.311,-70.5805,25,99.567,0.75,"12-AUG-23","08:38:20",12,8,2023,8,38,19,17.02,33.48,256,109,"Centropages hamatus",NA,NA,19540.61,57,54,3,0,0,0,0,0,0,0,0,0,18512.15764,1028.453202,0,0,0,0,0,0,0,0,0,1,"",33258.1196581197,31507.6923076923,1750.42735042735,0,0,0,0,0,0,0,0,0
"1843",1843,"EN706","MVCO",24,41.311,-70.5805,25,99.567,0.75,"12-AUG-23","08:38:20",12,8,2023,8,38,19,17.02,33.48,256,103,"Centropages typicus",NA,NA,134384.55,392,297,88,5,0,0,0,0,0,0,0,2,101816.867,30167.9606,1714.088671,0,0,0,0,0,0,0,685.6354682,1,"",228722.507122507,173292.307692308,51345.8689458689,2917.37891737892,0,0,0,0,0,0,0,1166.95156695157
"1844",1844,"EN706","MVCO",24,41.311,-70.5805,25,99.567,0.75,"12-AUG-23","08:38:20",12,8,2023,8,38,19,17.02,33.48,256,135,"Paracalanus parvus",NA,NA,1371.27,4,4,0,0,0,0,0,0,0,0,0,0,1371.270936,0,0,0,0,0,0,0,0,0,0,1,"",2333.90313390313,2333.90313390313,0,0,0,0,0,0,0,0,0,0
"1845",1845,"EN706","MVCO",24,41.311,-70.5805,25,99.567,0.75,"12-AUG-23","08:38:20",12,8,2023,8,38,19,17.02,33.48,256,102,"Pseudocalanus minutus",NA,NA,342.82,1,1,0,0,0,0,0,0,0,0,0,0,342.8177341,0,0,0,0,0,0,0,0,0,0,1,"",583.475783475783,583.475783475783,0,0,0,0,0,0,0,0,0,0
"1846",1846,"EN706","MVCO",24,41.311,-70.5805,25,99.567,0.75,"12-AUG-23","08:38:20",12,8,2023,8,38,19,17.02,33.48,256,104,"Temora longicornis",NA,NA,1371.27,4,4,0,0,0,0,0,0,0,0,0,0,1371.270936,0,0,0,0,0,0,0,0,0,0,1,"",2333.90313390313,2333.90313390313,0,0,0,0,0,0,0,0,0,0
"1847",1847,"EN706","MVCO",24,41.311,-70.5805,25,99.567,0.75,"12-AUG-23","08:38:20",12,8,2023,8,38,19,17.02,33.48,256,4027,"Acartia",NA,NA,39081.22,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",66516.2393162393,0,0,0,0,0,0,0,0,0,0,0
"1848",1848,"EN706","MVCO",24,41.311,-70.5805,25,99.567,0.75,"12-AUG-23","08:38:20",12,8,2023,8,38,19,17.02,33.48,256,2500,"Polychaeta",NA,NA,685.64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1166.95156695157,0,0,0,0,0,0,0,0,0,0,0
"1849",1849,"EN706","MVCO",24,41.311,-70.5805,25,99.567,0.75,"12-AUG-23","08:38:20",12,8,2023,8,38,19,17.02,33.48,256,2101,"Balanidae",NA,NA,342.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",583.475783475783,0,0,0,0,0,0,0,0,0,0,0
"1850",1850,"EN706","MVCO",24,41.311,-70.5805,25,99.567,0.75,"12-AUG-23","08:38:20",12,8,2023,8,38,19,17.02,33.48,256,1700,"Cumacea",NA,NA,342.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",583.475783475783,0,0,0,0,0,0,0,0,0,0,0
"1851",1851,"EN706","MVCO",24,41.311,-70.5805,25,99.567,0.75,"12-AUG-23","08:38:20",12,8,2023,8,38,19,17.02,33.48,256,500,"Decapoda",NA,NA,2056.91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",3500.8547008547,0,0,0,0,0,0,0,0,0,0,0
"1852",1852,"EN706","MVCO",24,41.311,-70.5805,25,99.567,0.75,"12-AUG-23","08:38:20",12,8,2023,8,38,19,17.02,33.48,256,900,"Ectoprocta",NA,NA,685.64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",1166.95156695157,0,0,0,0,0,0,0,0,0,0,0
"1853",1853,"EN706","MVCO",24,41.311,-70.5805,25,99.567,0.75,"12-AUG-23","08:38:20",12,8,2023,8,38,19,17.02,33.48,256,1100,"Gastropoda",NA,NA,1371.27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",2333.90313390313,0,0,0,0,0,0,0,0,0,0,0
"1854",1854,"EN706","MVCO",24,41.311,-70.5805,25,99.567,0.75,"12-AUG-23","08:38:20",12,8,2023,8,38,19,17.02,33.48,256,700,"Appendicularia",NA,NA,1714.09,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",2917.37891737892,0,0,0,0,0,0,0,0,0,0,0
"1855",1855,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,100,"Copepoda",NA,NA,46.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",74.9308271020557,0,0,0,0,0,0,0,0,0,0,0
"1856",1856,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,102,"Pseudocalanus minutus",NA,NA,140.5,3,3,0,0,0,0,0,0,0,0,0,0,105.3714756,0,0,0,0,0,0,0,0,0,NA,1,"",224.792481306167,224.792481306167,0,0,0,0,0,0,0,0,0,0
"1857",1857,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,103,"Centropages typicus",NA,NA,21636.28,462,98,162,182,0,0,0,0,0,0,0,20,3442.13487,5690.059683,6392.536187,0,0,0,0,0,0,0,NA,1,"",34618.0421211498,7343.22105600146,12138.793990533,13637.4105325741,0,0,0,0,0,0,0,1498.61654204111
"1858",1858,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,104,"Temora longicornis",NA,NA,93.66,2,2,0,0,0,0,0,0,0,0,0,0,70.24765041,0,0,0,0,0,0,0,0,0,NA,1,"",149.861654204111,149.861654204111,0,0,0,0,0,0,0,0,0,0
"1859",1859,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,109,"Centropages hamatus",NA,NA,1779.61,38,21,12,5,0,0,0,0,0,0,0,0,737.6003293,421.4859024,175.619126,0,0,0,0,0,0,0,NA,1,"",2847.37142987812,1573.54736914317,899.169925224669,374.654135510279,0,0,0,0,0,0,0,0
"1860",1860,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,135,"Paracalanus parvus",NA,NA,6556.45,140,82,55,0,0,0,0,0,0,0,0,3,2880.153667,1931.810386,0,0,0,0,0,0,0,0,NA,1,"",10490.3157942878,6144.32782236857,4121.19549061307,0,0,0,0,0,0,0,0,224.792481306167
"1861",1861,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,138,"Oithona",NA,NA,187.33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",299.723308408223,0,0,0,0,0,0,0,0,0,0,0
"1862",1862,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,143,"Nannocalanus minor",NA,NA,46.83,1,1,0,0,0,0,0,0,0,0,0,0,35.1238252,0,0,0,0,0,0,0,0,0,NA,1,"",74.9308271020557,74.9308271020557,0,0,0,0,0,0,0,0,0,0
"1863",1863,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,151,"Acartia tonsa",NA,NA,187.33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",299.723308408223,0,0,0,0,0,0,0,0,0,0,0
"1864",1864,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,200,"Chaetognatha",NA,NA,374.65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",599.446616816446,0,0,0,0,0,0,0,0,0,0,0
"1865",1865,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,300,"Thecosomata",NA,NA,187.33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",299.723308408223,0,0,0,0,0,0,0,0,0,0,0
"1866",1866,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,900,"Ectoprocta",NA,NA,46.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",74.9308271020557,0,0,0,0,0,0,0,0,0,0,0
"1867",1867,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,1000,"Brachyura",NA,NA,46.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",74.9308271020557,0,0,0,0,0,0,0,0,0,0,0
"1868",1868,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,2101,"Balanidae",NA,NA,327.82,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",524.51578971439,0,0,0,0,0,0,0,0,0,0,0
"1869",1869,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,4027,"Acartia",NA,NA,468.32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",749.308271020557,0,0,0,0,0,0,0,0,0,0,0
"1870",1870,"EN695","1",1,41.1948,-70.8841,25,364.425,0.75,"11-JAN-23","20:35:44",11,1,2023,20,35,21,16,7.68,128,4195,"Acrocalanus longicornis",NA,NA,46.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",74.9308271020557,0,0,0,0,0,0,0,0,0,0,0
"1871",1871,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,101,"Calanus finmarchicus",NA,NA,30.13,4,2,1,1,0,0,0,0,0,0,0,0,11.2981584,5.6490792,5.6490792,0,0,0,0,0,0,0,NA,1,"",265.130117124242,132.565058562121,66.2825292810605,66.2825292810605,0,0,0,0,0,0,0,0
"1872",1872,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,102,"Pseudocalanus minutus",NA,NA,45.19,6,4,2,0,0,0,0,0,0,0,0,0,22.5963168,11.2981584,0,0,0,0,0,0,0,0,NA,1,"",397.695175686363,265.130117124242,132.565058562121,0,0,0,0,0,0,0,0,0
"1873",1873,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,103,"Centropages typicus",NA,NA,1009.3,134,70,35,28,0,0,0,0,0,0,0,1,395.435544,197.717772,158.1742176,0,0,0,0,0,0,0,NA,1,"",8881.85892366211,4639.77704967424,2319.88852483712,1855.91081986969,0,0,0,0,0,0,0,66.2825292810605
"1874",1874,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,104,"Temora longicornis",NA,NA,7.53,1,0,1,0,0,0,0,0,0,0,0,0,0,5.6490792,0,0,0,0,0,0,0,0,NA,1,"",66.2825292810605,0,66.2825292810605,0,0,0,0,0,0,0,0,0
"1875",1875,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,105,"Metridia lucens",NA,NA,165.71,22,8,11,3,0,0,0,0,0,0,0,0,45.1926336,62.1398712,16.9472376,0,0,0,0,0,0,0,NA,1,"",1458.21564418333,530.260234248484,729.107822091666,198.847587843182,0,0,0,0,0,0,0,0
"1876",1876,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,109,"Centropages hamatus",NA,NA,30.13,4,2,2,0,0,0,0,0,0,0,0,0,11.2981584,11.2981584,0,0,0,0,0,0,0,0,NA,1,"",265.130117124242,132.565058562121,132.565058562121,0,0,0,0,0,0,0,0,0
"1877",1877,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,135,"Paracalanus parvus",NA,NA,798.4,106,86,20,0,0,0,0,0,0,0,0,0,485.8208112,112.981584,0,0,0,0,0,0,0,0,NA,1,"",7025.94810379241,5700.2975181712,1325.65058562121,0,0,0,0,0,0,0,0,0
"1878",1878,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,138,"Oithona",NA,NA,97.92,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",861.672880653787,0,0,0,0,0,0,0,0,0,0,0
"1879",1879,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,143,"Nannocalanus minor",NA,NA,37.66,5,5,0,0,0,0,0,0,0,0,0,0,28.245396,0,0,0,0,0,0,0,0,0,NA,1,"",331.412646405303,331.412646405303,0,0,0,0,0,0,0,0,0,0
"1880",1880,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,146,"Mecynocera clausi",NA,NA,7.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",66.2825292810605,0,0,0,0,0,0,0,0,0,0,0
"1881",1881,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,157,"Clausocalanus arcuicornis",NA,NA,45.19,6,6,0,0,0,0,0,0,0,0,0,0,33.8944752,0,0,0,0,0,0,0,0,0,NA,1,"",397.695175686363,397.695175686363,0,0,0,0,0,0,0,0,0,0
"1882",1882,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,176,"Pleuromamma borealis",NA,NA,7.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",66.2825292810605,0,0,0,0,0,0,0,0,0,0,0
"1883",1883,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,191,"Oncaea",NA,NA,7.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",66.2825292810605,0,0,0,0,0,0,0,0,0,0,0
"1884",1884,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,200,"Chaetognatha",NA,NA,783.34,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",6893.38304523029,0,0,0,0,0,0,0,0,0,0,0
"1885",1885,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,300,"Thecosomata",NA,NA,60.26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",530.260234248484,0,0,0,0,0,0,0,0,0,0,0
"1886",1886,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,457,"Hyperiidea",NA,NA,22.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",198.847587843182,0,0,0,0,0,0,0,0,0,0,0
